1.7661,1.8428,1.7795,1.4089,1.4572,1.4436,2.1358,2.0419,2.1716,1.989,2.1149,1.9767,1.9602,1.9529,1.9697,2.1234,2.173,2.1195,1.5865,1.5744,1.572,1.8465,1.8541,1.8877,0.66789,0.57557,0.60378,1.1641,1.236,1.1281
1.2788,1.2262,1.0719,2.2839,2.3558,2.2724,2.3837,2.3672,2.3531,0.58157,0.4804,0.47826,1.1922,1.2149,1.1906,0.88817,0.87538,0.88999,0.30338,0.30927,0.34946,0.4684,0.44354,0.46195,2.1149,2.1965,2.1621,2.3473,2.3842,2.3367
1.9059,1.8507,1.96,2.4859,2.4472,2.452,2.4063,2.4822,2.3947,2.3927,2.3883,2.6082,2.5997,2.4227,2.474,0.88645,0.91072,0.88508,2.477,2.6055,2.4724,2.5275,2.4359,2.4519,0.32168,0.34522,0.32731,1.215,1.2722,1.2372
2.2928,2.2028,2.2576,2.3047,2.2612,2.5144,0.15943,0.12561,0.11622,2.2386,2.3639,2.4159,0.18927,0.21329,0.20319,2.331,2.1878,2.3607,0.16769,0.16472,0.17206,1.5686,1.5569,1.6465,0.19151,0.13509,0.15867,2.1669,1.7977,1.9718
2.1448,2.0468,2.2116,2.1465,2.2315,2.1244,2.139,2.1681,2.2088,2.0929,2.2069,2.0117,2.1375,2.081,2.0559,2.0388,2.2186,2.0657,2.2394,2.1148,2.2783,1.9873,1.9693,2.1011,2.0397,2.101,2.0854,2.0615,2.0042,2.0142
1.8547,2.0953,2.0218,1.888,1.9864,1.839,1.8355,1.8311,1.8483,1.8906,1.8652,1.8382,1.8682,1.8612,1.8651,1.8056,1.9376,1.9778,1.7391,1.8557,1.843,1.8849,1.9097,1.9432,1.7778,1.9333,1.8485,1.8378,1.9139,1.9332
1.6305,1.5487,1.721,1.7837,1.4351,1.6833,1.5621,1.6306,1.8178,1.5729,1.6154,1.5769,1.7134,1.6312,1.5572,1.5839,1.6874,1.7061,1.5937,1.6992,1.638,1.707,1.6872,1.6624,1.5857,1.7342,1.639,1.738,1.723,1.8425
1.3354,1.3489,1.4193,1.3979,1.3201,1.3459,1.3362,1.4875,1.4008,1.386,1.2781,1.38,1.4041,1.3989,1.4962,1.3034,1.3033,1.2671,1.4736,1.4047,1.5013,1.3004,1.3905,1.4376,1.3814,1.4907,1.4537,1.382,1.3089,1.4822
1.2424,1.3337,1.3039,1.3287,1.1558,1.2257,1.2604,1.3599,1.2725,1.2045,1.2491,1.3644,1.2158,1.3812,1.2866,1.2066,1.3658,1.3938,1.177,1.3424,1.2561,1.3698,1.2729,1.3169,1.3157,1.2867,1.2309,1.1648,1.2255,1.2181
1.1149,1.0914,1.0914,1.1125,1.1246,1.1323,1.1581,1.0391,1.2279,1.0799,1.0379,1.1303,1.1573,1.1497,1.0911,1.1082,1.1667,1.1028,1.1721,1.1232,1.0867,1.1055,1.08,1.1119,1.1412,1.2359,1.1382,1.1695,1.1049,1.1731
1.0628,1.0065,1.0786,1.0722,1.056,1.0375,1.0249,1.0514,1.0849,1.0779,1.1045,1.0987,0.98086,0.98934,1.0088,1.0198,1.0153,1.059,0.97651,1.1232,1.0711,1.0305,1.0088,1.006,1.029,0.98244,0.94141,1.1385,1.0037,1.0542
0.94223,1.0223,0.97946,0.9517,0.94779,0.94982,1.0119,0.87908,1.0077,1.0007,0.97504,0.92415,0.9918,0.99235,1.0164,1.0348,1.0701,1.0134,0.96694,0.93367,0.99325,0.95774,0.98369,0.95191,0.93922,0.97761,0.87303,0.92368,0.965,0.89067
0.91925,0.95114,0.94847,0.98375,0.95805,0.94822,0.95258,0.92243,0.89074,0.93833,0.94228,0.93013,0.90863,0.91567,0.98754,0.91464,0.96452,0.93847,0.93726,0.95312,0.96267,0.93918,0.8676,0.94835,1.0113,0.92675,0.94039,0.94698,1.0087,0.98951
0.91204,0.87779,0.85889,0.88933,0.84957,0.94984,0.89724,0.81561,0.9389,0.90411,0.92163,0.89579,0.91982,0.85515,0.90159,0.88464,0.8873,0.90613,0.82394,0.81896,0.8996,0.91045,0.89222,0.88464,0.8811,0.82249,0.84925,0.87757,0.8699,0.88791
0.87404,0.8434,0.89056,0.88741,0.77296,0.83592,0.84909,0.87982,0.88648,0.86198,0.8679,0.89233,0.83473,0.85593,0.91313,0.79544,0.8146,0.87218,0.80628,0.84833,0.85429,0.87105,0.89144,0.87648,0.81326,0.84458,0.86085,0.85475,0.8609,0.84862
0.83724,0.79855,0.81508,0.83144,0.82318,0.79624,0.87822,0.82126,0.83257,0.79958,0.79447,0.79625,0.83362,0.85936,0.84455,0.83419,0.87953,0.83661,0.82162,0.81841,0.81184,0.83582,0.82179,0.82014,0.82217,0.84487,0.85489,0.82889,0.78299,0.8522
0.85597,0.8576,0.80554,0.77294,0.83792,0.79111,0.81193,0.82233,0.80516,0.80809,0.8272,0.80755,0.83733,0.82188,0.81715,0.77631,0.84885,0.78696,0.82138,0.76319,0.80388,0.83716,0.85107,0.81196,0.8296,0.85947,0.80151,0.86374,0.81665,0.83951
0.82125,0.81951,0.81613,0.80553,0.79962,0.75688,0.84084,0.82249,0.85016,0.82047,0.83212,0.77848,0.87275,0.83008,0.84468,0.83012,0.8324,0.80412,0.77558,0.81175,0.75757,0.79199,0.7595,0.77365,0.77504,0.83376,0.81043,0.79514,0.79523,0.79492
0.80151,0.82138,0.75029,0.83471,0.77047,0.80242,0.7873,0.78227,0.81997,0.75755,0.74981,0.77083,0.80693,0.7859,0.83982,0.77781,0.82386,0.80247,0.81081,0.80582,0.79963,0.77684,0.80042,0.78912,0.84252,0.83728,0.83762,0.76058,0.76404,0.75202
0.78715,0.78261,0.77874,0.77652,0.78316,0.75419,0.79932,0.75769,0.81232,0.75088,0.81756,0.79264,0.76298,0.79439,0.75638,0.79991,0.81368,0.78843,0.74711,0.75777,0.77803,0.73911,0.79682,0.73415,0.77856,0.77354,0.70287,0.73593,0.75695,0.75092
0.74143,0.76169,0.7697,0.79715,0.77046,0.73491,0.7568,0.67555,0.7611,0.73619,0.75823,0.79289,0.7997,0.80267,0.73549,0.7755,0.71276,0.75328,0.72988,0.73458,0.75528,0.75699,0.76073,0.8212,0.82493,0.75012,0.80631,0.77522,0.79689,0.78499
0.7435,0.79057,0.74316,0.72502,0.73749,0.74072,0.76239,0.73915,0.76102,0.73092,0.74026,0.73955,0.72511,0.73018,0.71775,0.72658,0.8455,0.73623,0.76849,0.76842,0.80032,0.83835,0.7405,0.7482,0.76395,0.6982,0.76686,0.76006,0.73879,0.72999
0.75703,0.67892,0.7309,0.72704,0.7129,0.74468,0.7489,0.75129,0.7514,0.72225,0.74334,0.72616,0.72088,0.78091,0.7639,0.7554,0.7262,0.76629,0.74345,0.75384,0.7655,0.77041,0.73326,0.75689,0.75921,0.73334,0.76281,0.71607,0.73041,0.77409
0.80036,0.68795,0.7491,0.70525,0.78655,0.74098,0.77651,0.75737,0.78147,0.71563,0.71842,0.71585,0.75782,0.70064,0.78052,0.74971,0.77003,0.717,0.67321,0.75573,0.75576,0.71682,0.70823,0.67398,0.71939,0.73025,0.74015,0.75668,0.76089,0.71726
0.70597,0.69659,0.71706,0.76635,0.73079,0.76259,0.76631,0.731,0.72454,0.7028,0.68286,0.72629,0.68547,0.75872,0.70859,0.77766,0.73663,0.73244,0.70163,0.72414,0.73587,0.70697,0.74402,0.70962,0.70885,0.71682,0.71065,0.75797,0.73775,0.69591
0.72803,0.73132,0.69977,0.68539,0.69275,0.69561,0.67283,0.69932,0.65255,0.73356,0.72917,0.69637,0.7372,0.74063,0.73492,0.68166,0.76333,0.7335,0.62403,0.71269,0.65479,0.68075,0.6983,0.71065,0.69737,0.72581,0.75158,0.74666,0.67906,0.68565
0.67899,0.69634,0.73828,0.69992,0.68511,0.70888,0.71803,0.70891,0.65174,0.72533,0.77109,0.70389,0.65475,0.7304,0.7158,0.73053,0.74371,0.68951,0.68981,0.6775,0.73789,0.74895,0.73416,0.6764,0.72008,0.71982,0.71595,0.75495,0.71348,0.72746
0.69103,0.7157,0.69358,0.70536,0.74422,0.75791,0.70672,0.72896,0.71864,0.72937,0.74265,0.73775,0.71335,0.72136,0.72864,0.67032,0.73576,0.71008,0.74724,0.72286,0.74017,0.7149,0.7037,0.68451,0.70919,0.73902,0.72578,0.72726,0.7327,0.70715
